station,valid,tmpf
MSL,2006-07-10 13:53,89.96
MGM,2006-07-10 13:53,91.04
ANB,2006-07-10 13:53,80.96
HSV,2006-07-10 13:53,86.00
AUO,2006-07-10 13:55,91.40
OZR,2006-07-10 13:55,91.40
MOB,2006-07-10 13:56,91.94
MDQ,2006-07-10 14:00,89.60
ALX,2006-07-10 14:00,89.60
3A1,2006-07-10 14:00,86.00
AUO,2006-07-10 14:15,91.40
MDQ,2006-07-10 14:20,89.60
ALX,2006-07-10 14:20,89.60
3A1,2006-07-10 14:20,86.00
AUO,2006-07-10 14:35,91.40
MDQ,2006-07-10 14:40,89.60
HSV,2006-07-10 14:53,89.06
BHM,2006-07-10 14:53,89.06
ANB,2006-07-10 14:53,84.02
MGM,2006-07-10 14:53,91.94
MSL,2006-07-10 14:53,91.94
DHN,2006-07-10 14:53,91.04
TCL,2006-07-10 14:53,93.02
OZR,2006-07-10 14:55,95.00
AUO,2006-07-10 14:55,91.40
MOB,2006-07-10 14:56,91.94
3A1,2006-07-10 15:00,87.80
ALX,2006-07-10 15:00,91.40
MDQ,2006-07-10 15:00,87.80
AUO,2006-07-10 15:15,91.40
ALX,2006-07-10 15:20,91.40
MDQ,2006-07-10 15:20,87.80
3A1,2006-07-10 15:20,86.00
AUO,2006-07-10 15:35,91.40
ALX,2006-07-10 15:40,91.40
3A1,2006-07-10 15:40,86.00
HSV,2006-07-10 15:53,89.06
BHM,2006-07-10 15:53,87.98
MGM,2006-07-10 15:53,93.92
ANB,2006-07-10 15:53,87.98
MSL,2006-07-10 15:53,89.96
DHN,2006-07-10 15:53,91.94
TCL,2006-07-10 15:53,93.92
OZR,2006-07-10 15:55,95.00
AUO,2006-07-10 15:55,91.40
MOB,2006-07-10 15:56,91.94
MDQ,2006-07-10 16:00,89.60
ALX,2006-07-10 16:00,91.40
3A1,2006-07-10 16:00,86.00
AUO,2006-07-10 16:15,89.60
3A1,2006-07-10 16:20,87.80
ALX,2006-07-10 16:20,91.40
MDQ,2006-07-10 16:20,89.60
AUO,2006-07-10 16:35,91.40
MDQ,2006-07-10 16:40,91.40
ALX,2006-07-10 16:40,91.40
3A1,2006-07-10 16:40,89.60
BHM,2006-07-10 16:53,87.08
DHN,2006-07-10 16:53,91.94
MSL,2006-07-10 16:53,89.96
TCL,2006-07-10 16:53,93.92
HSV,2006-07-10 16:53,87.98
MGM,2006-07-10 16:53,93.92
ANB,2006-07-10 16:53,86.00
OZR,2006-07-10 16:55,93.20
AUO,2006-07-10 16:55,87.80
MOB,2006-07-10 16:56,89.06
3A1,2006-07-10 17:00,86.00
MDQ,2006-07-10 17:00,89.60
ALX,2006-07-10 17:00,89.60
AUO,2006-07-10 17:15,86.00
3A1,2006-07-10 17:20,86.00
ALX,2006-07-10 17:20,89.60
MDQ,2006-07-10 17:20,91.40
AUO,2006-07-10 17:35,86.00
MDQ,2006-07-10 17:40,91.40
ALX,2006-07-10 17:40,89.60
3A1,2006-07-10 17:40,86.00
MSL,2006-07-10 17:53,84.92
TCL,2006-07-10 17:53,93.02
HSV,2006-07-10 17:53,87.08
BHM,2006-07-10 17:53,87.08
DHN,2006-07-10 17:53,91.04
MGM,2006-07-10 17:53,93.02
ANB,2006-07-10 17:53,84.92
OZR,2006-07-10 17:55,93.20
AUO,2006-07-10 17:55,86.00
MOB,2006-07-10 17:56,87.08
ALX,2006-07-10 18:00,89.60
3A1,2006-07-10 18:00,86.00
MDQ,2006-07-10 18:00,89.60
AUO,2006-07-10 18:15,87.80
3A1,2006-07-10 18:20,84.20
ALX,2006-07-10 18:20,87.80
MDQ,2006-07-10 18:20,87.80
AUO,2006-07-10 18:35,86.00
MDQ,2006-07-10 18:40,87.80
3A1,2006-07-10 18:40,86.00
ALX,2006-07-10 18:40,87.80
HSV,2006-07-10 18:53,86.00
MGM,2006-07-10 18:53,89.06
TCL,2006-07-10 18:53,89.06
MSL,2006-07-10 18:53,82.94
DHN,2006-07-10 18:53,89.06
BHM,2006-07-10 18:53,86.00
ANB,2006-07-10 18:53,84.02
AUO,2006-07-10 18:55,86.00
OZR,2006-07-10 18:55,89.60
MOB,2006-07-10 18:56,84.02
3A1,2006-07-10 19:00,82.40
ALX,2006-07-10 19:00,86.00
MDQ,2006-07-10 19:00,86.00
AUO,2006-07-10 19:15,84.20
ALX,2006-07-10 19:20,86.00
3A1,2006-07-10 19:20,82.40
MDQ,2006-07-10 19:20,84.20
AUO,2006-07-10 19:35,82.40
ALX,2006-07-10 19:40,82.40
3A1,2006-07-10 19:40,80.60
MDQ,2006-07-10 19:40,82.40
ANB,2006-07-10 19:53,82.04
BHM,2006-07-10 19:53,84.02
MGM,2006-07-10 19:53,84.92
DHN,2006-07-10 19:53,82.94
HSV,2006-07-10 19:53,84.02
TCL,2006-07-10 19:53,87.98
MSL,2006-07-10 19:53,80.96
OZR,2006-07-10 19:55,86.00
AUO,2006-07-10 19:55,82.40
MOB,2006-07-10 19:56,82.04
3A1,2006-07-10 20:00,78.80
MDQ,2006-07-10 20:00,82.40
ALX,2006-07-10 20:00,80.60
AUO,2006-07-10 20:15,82.40
ALX,2006-07-10 20:20,80.60
MDQ,2006-07-10 20:20,80.60
3A1,2006-07-10 20:20,78.80
ALX,2006-07-10 20:40,80.60
MDQ,2006-07-10 20:40,80.60
3A1,2006-07-10 20:40,78.80
DHN,2006-07-10 20:53,80.96
MSL,2006-07-10 20:53,78.98
BHM,2006-07-10 20:53,82.04
TCL,2006-07-10 20:53,80.06
ANB,2006-07-10 20:53,80.06
HSV,2006-07-10 20:53,80.96
MGM,2006-07-10 20:53,82.94
AUO,2006-07-10 20:55,80.60
MOB,2006-07-10 20:56,78.98
ALX,2006-07-10 21:00,78.80
3A1,2006-07-10 21:00,77.00
MDQ,2006-07-10 21:00,80.60
AUO,2006-07-10 21:15,80.60
3A1,2006-07-10 21:20,73.40
ALX,2006-07-10 21:20,80.60
MDQ,2006-07-10 21:20,80.60
AUO,2006-07-10 21:35,80.60
MDQ,2006-07-10 21:40,78.80
BHM,2006-07-10 21:53,82.04
ANB,2006-07-10 21:53,78.98
MSL,2006-07-10 21:53,77.00
MGM,2006-07-10 21:53,80.96
DHN,2006-07-10 21:53,80.06
HSV,2006-07-10 21:53,80.96
TCL,2006-07-10 21:53,78.98
AUO,2006-07-10 21:55,78.80
MOB,2006-07-10 21:56,78.08
3A1,2006-07-10 22:00,73.40
MDQ,2006-07-10 22:00,80.60
ALX,2006-07-10 22:00,78.80
AUO,2006-07-10 22:15,78.80
MDQ,2006-07-10 22:20,78.80
ALX,2006-07-10 22:20,77.00
3A1,2006-07-10 22:20,73.40
AUO,2006-07-10 22:35,77.00
MDQ,2006-07-10 22:40,78.80
ALX,2006-07-10 22:40,77.00
3A1,2006-07-10 22:40,73.40
BHM,2006-07-10 22:53,80.96
MGM,2006-07-10 22:53,82.04
MSL,2006-07-10 22:53,75.92
TCL,2006-07-10 22:53,78.98
DHN,2006-07-10 22:53,78.98
ANB,2006-07-10 22:53,78.98
HSV,2006-07-10 22:53,80.06
AUO,2006-07-10 22:55,77.00
OZR,2006-07-10 22:55,77.00
MOB,2006-07-10 22:56,77.00
MDQ,2006-07-10 23:00,77.00
3A1,2006-07-10 23:00,73.40
ALX,2006-07-10 23:00,78.80
AUO,2006-07-10 23:15,75.20
3A1,2006-07-10 23:20,71.60
ALX,2006-07-10 23:20,80.60
MDQ,2006-07-10 23:20,77.00
AUO,2006-07-10 23:35,75.20
MDQ,2006-07-10 23:40,80.60
3A1,2006-07-10 23:40,73.40
ALX,2006-07-10 23:40,78.80
ANB,2006-07-10 23:53,78.08
TCL,2006-07-10 23:53,75.92
BHM,2006-07-10 23:53,80.06
DHN,2006-07-10 23:53,78.08
MSL,2006-07-10 23:53,75.02
HSV,2006-07-10 23:53,78.98
MGM,2006-07-10 23:53,80.96
OZR,2006-07-10 23:55,75.20
AUO,2006-07-10 23:55,75.20
MOB,2006-07-10 23:56,73.94
MDQ,2006-07-11 00:00,80.60
3A1,2006-07-11 00:00,75.20
ALX,2006-07-11 00:00,78.80
AUO,2006-07-11 00:15,75.20
3A1,2006-07-11 00:20,75.20
ALX,2006-07-11 00:20,78.80
MDQ,2006-07-11 00:20,80.60
AUO,2006-07-11 00:35,73.40
HSV,2006-07-11 00:53,78.80
MGM,2006-07-11 00:53,80.60
BHM,2006-07-11 00:53,80.60
MOB,2006-07-11 00:56,73.40
MDQ,2006-07-11 01:20,80.60
AUO,2006-07-11 01:35,73.40
HSV,2006-07-11 01:53,77.00
MGM,2006-07-11 01:53,78.80
BHM,2006-07-11 01:53,80.60
MOB,2006-07-11 01:56,73.40
ALX,2006-07-11 02:00,75.20
3A1,2006-07-11 02:00,73.40
MDQ,2006-07-11 02:00,80.60
AUO,2006-07-11 02:15,75.20
MDQ,2006-07-11 02:20,80.60
3A1,2006-07-11 02:20,71.60
ALX,2006-07-11 02:20,75.20
AUO,2006-07-11 02:35,73.40
ALX,2006-07-11 02:40,71.60
3A1,2006-07-11 02:40,71.60
MDQ,2006-07-11 02:40,80.60
DHN,2006-07-11 02:53,73.04
BHM,2006-07-11 02:53,80.06
MSL,2006-07-11 02:53,71.96
TCL,2006-07-11 02:53,73.04
HSV,2006-07-11 02:53,75.92
ANB,2006-07-11 02:53,75.92
MGM,2006-07-11 02:53,77.00
OZR,2006-07-11 02:55,71.60
AUO,2006-07-11 02:55,73.40
MOB,2006-07-11 02:56,71.06
ALX,2006-07-11 03:00,75.20
3A1,2006-07-11 03:00,73.40
MDQ,2006-07-11 03:00,80.60
AUO,2006-07-11 03:15,73.40
ALX,2006-07-11 03:20,73.40
MDQ,2006-07-11 03:20,80.60
3A1,2006-07-11 03:20,73.40
AUO,2006-07-11 03:35,73.40
MDQ,2006-07-11 03:40,80.60
3A1,2006-07-11 03:40,73.40
ALX,2006-07-11 03:40,73.40
DHN,2006-07-11 03:53,71.06
TCL,2006-07-11 03:53,71.96
MGM,2006-07-11 03:53,75.02
BHM,2006-07-11 03:53,78.98
ANB,2006-07-11 03:53,73.94
MSL,2006-07-11 03:53,73.04
HSV,2006-07-11 03:53,75.02
AUO,2006-07-11 03:55,71.60
OZR,2006-07-11 03:55,69.80
MOB,2006-07-11 03:56,71.96
MDQ,2006-07-11 04:00,78.80
ALX,2006-07-11 04:00,71.60
3A1,2006-07-11 04:00,71.60
AUO,2006-07-11 04:15,71.60
ALX,2006-07-11 04:20,71.60
3A1,2006-07-11 04:20,69.80
MDQ,2006-07-11 04:20,78.80
AUO,2006-07-11 04:35,71.60
ALX,2006-07-11 04:40,71.60
MDQ,2006-07-11 04:40,78.80
3A1,2006-07-11 04:40,69.80
MGM,2006-07-11 04:53,73.94
TCL,2006-07-11 04:53,71.06
MSL,2006-07-11 04:53,73.04
DHN,2006-07-11 04:53,69.98
HSV,2006-07-11 04:53,73.94
BHM,2006-07-11 04:53,77.00
ANB,2006-07-11 04:53,73.04
OZR,2006-07-11 04:55,69.80
AUO,2006-07-11 04:55,71.60
MOB,2006-07-11 04:56,69.98
MDQ,2006-07-11 05:00,78.80
3A1,2006-07-11 05:00,69.80
ALX,2006-07-11 05:00,71.60
AUO,2006-07-11 05:15,69.80
ALX,2006-07-11 05:20,71.60
MDQ,2006-07-11 05:20,78.80
3A1,2006-07-11 05:20,69.80
AUO,2006-07-11 05:35,71.60
3A1,2006-07-11 05:40,69.80
ALX,2006-07-11 05:40,71.60
MDQ,2006-07-11 05:40,78.80
BHM,2006-07-11 05:53,78.08
TCL,2006-07-11 05:53,71.06
HSV,2006-07-11 05:53,73.04
MGM,2006-07-11 05:53,71.06
MSL,2006-07-11 05:53,71.96
DHN,2006-07-11 05:53,69.98
ANB,2006-07-11 05:53,71.06
OZR,2006-07-11 05:55,69.80
AUO,2006-07-11 05:55,71.60
MOB,2006-07-11 05:56,71.96
ALX,2006-07-11 06:00,69.80
3A1,2006-07-11 06:00,69.80
MDQ,2006-07-11 06:00,77.00
AUO,2006-07-11 06:15,71.60
ALX,2006-07-11 06:20,69.80
MDQ,2006-07-11 06:20,77.00
3A1,2006-07-11 06:20,69.80
AUO,2006-07-11 06:35,71.60
MDQ,2006-07-11 06:40,77.00
3A1,2006-07-11 06:40,69.80
ALX,2006-07-11 06:40,71.60
ANB,2006-07-11 06:53,73.04
HSV,2006-07-11 06:53,75.02
BHM,2006-07-11 06:53,75.92
MSL,2006-07-11 06:53,75.92
TCL,2006-07-11 06:53,73.94
MGM,2006-07-11 06:53,73.94
DHN,2006-07-11 06:53,71.96
AUO,2006-07-11 06:55,73.40
MOB,2006-07-11 06:56,73.94
MDQ,2006-07-11 07:00,77.00
ALX,2006-07-11 07:00,71.60
3A1,2006-07-11 07:00,71.60
AUO,2006-07-11 07:15,75.20
3A1,2006-07-11 07:20,73.40
ALX,2006-07-11 07:20,71.60
MDQ,2006-07-11 07:20,78.80
AUO,2006-07-11 07:35,78.80
ALX,2006-07-11 07:40,75.20
MDQ,2006-07-11 07:40,78.80
3A1,2006-07-11 07:40,73.40
BHM,2006-07-11 07:53,78.98
MSL,2006-07-11 07:53,77.00
DHN,2006-07-11 07:53,78.08
MGM,2006-07-11 07:53,78.98
TCL,2006-07-11 07:53,75.92
HSV,2006-07-11 07:53,77.00
ANB,2006-07-11 07:53,78.08
OZR,2006-07-11 07:55,77.00
AUO,2006-07-11 07:55,78.80
MOB,2006-07-11 07:56,78.08
3A1,2006-07-11 08:00,75.20
MDQ,2006-07-11 08:00,80.60
ALX,2006-07-11 08:00,75.20
AUO,2006-07-11 08:15,80.60
3A1,2006-07-11 08:20,77.00
MDQ,2006-07-11 08:20,80.60
ALX,2006-07-11 08:20,77.00
AUO,2006-07-11 08:35,80.60
MDQ,2006-07-11 08:40,82.40
3A1,2006-07-11 08:40,78.80
ALX,2006-07-11 08:40,78.80
DHN,2006-07-11 08:53,82.04
MGM,2006-07-11 08:53,84.02
ANB,2006-07-11 08:53,80.96
MSL,2006-07-11 08:53,80.06
HSV,2006-07-11 08:53,80.96
TCL,2006-07-11 08:53,80.06
BHM,2006-07-11 08:53,82.04
OZR,2006-07-11 08:55,82.40
AUO,2006-07-11 08:55,82.40
MOB,2006-07-11 08:56,82.94
3A1,2006-07-11 09:00,78.80
ALX,2006-07-11 09:00,78.80
MDQ,2006-07-11 09:00,84.20
AUO,2006-07-11 09:15,84.20
3A1,2006-07-11 09:20,78.80
AUO,2006-07-11 09:35,84.20
MDQ,2006-07-11 09:40,86.00
3A1,2006-07-11 09:40,80.60
ALX,2006-07-11 09:40,80.60
BHM,2006-07-11 09:53,84.92
HSV,2006-07-11 09:53,84.02
MGM,2006-07-11 09:53,87.08
MSL,2006-07-11 09:53,82.94
ANB,2006-07-11 09:53,82.94
TCL,2006-07-11 09:53,82.94
DHN,2006-07-11 09:53,84.92
OZR,2006-07-11 09:55,86.00
AUO,2006-07-11 09:55,86.00
MOB,2006-07-11 09:56,84.02
3A1,2006-07-11 10:00,82.40
ALX,2006-07-11 10:00,82.40
MDQ,2006-07-11 10:00,86.00
AUO,2006-07-11 10:15,86.00
MDQ,2006-07-11 10:20,87.80
ALX,2006-07-11 10:20,84.20
3A1,2006-07-11 10:20,82.40
MDQ,2006-07-11 10:40,87.80
ALX,2006-07-11 10:40,87.80
3A1,2006-07-11 10:40,82.40
HSV,2006-07-11 10:53,87.08
MSL,2006-07-11 10:53,86.00
MGM,2006-07-11 10:53,89.06
ANB,2006-07-11 10:53,87.08
DHN,2006-07-11 10:53,87.98
TCL,2006-07-11 10:53,87.08
BHM,2006-07-11 10:53,87.08
OZR,2006-07-11 10:55,87.80
AUO,2006-07-11 10:55,87.80
MOB,2006-07-11 10:56,87.08
3A1,2006-07-11 11:00,86.00
ALX,2006-07-11 11:00,87.80
MDQ,2006-07-11 11:00,89.60
MDQ,2006-07-11 11:20,89.60
3A1,2006-07-11 11:20,86.00
ALX,2006-07-11 11:20,87.80
AUO,2006-07-11 11:35,87.80
3A1,2006-07-11 11:40,86.00
ALX,2006-07-11 11:40,87.80
MDQ,2006-07-11 11:40,89.60
DHN,2006-07-11 11:53,89.96
ANB,2006-07-11 11:53,89.96
BHM,2006-07-11 11:53,87.98
MSL,2006-07-11 11:53,87.98
HSV,2006-07-11 11:53,87.98
MGM,2006-07-11 11:53,91.04
TCL,2006-07-11 11:53,89.96
AUO,2006-07-11 11:55,89.60
OZR,2006-07-11 11:55,91.40
MOB,2006-07-11 11:56,89.06
3A1,2006-07-11 12:00,86.00
MDQ,2006-07-11 12:00,89.60
ALX,2006-07-11 12:00,87.80
AUO,2006-07-11 12:15,89.60
ALX,2006-07-11 12:20,87.80
MDQ,2006-07-11 12:20,91.40
3A1,2006-07-11 12:20,86.00
AUO,2006-07-11 12:35,89.60
3A1,2006-07-11 12:40,87.80
MDQ,2006-07-11 12:40,91.40
ALX,2006-07-11 12:40,87.80
MSL,2006-07-11 12:53,89.96
BHM,2006-07-11 12:53,89.96
ANB,2006-07-11 12:53,91.04
TCL,2006-07-11 12:53,91.04
DHN,2006-07-11 12:53,91.94
HSV,2006-07-11 12:53,91.04
MGM,2006-07-11 12:53,87.98
OZR,2006-07-11 12:55,91.40
AUO,2006-07-11 12:55,89.60
MOB,2006-07-11 12:56,91.04
ALX,2006-07-11 13:00,89.60
3A1,2006-07-11 13:00,87.80
MDQ,2006-07-11 13:00,93.20
AUO,2006-07-11 13:15,91.40
MDQ,2006-07-11 13:20,93.20
AUO,2006-07-11 13:35,91.40
ALX,2006-07-11 13:40,91.40
MDQ,2006-07-11 13:40,93.20
3A1,2006-07-11 13:40,87.80
ANB,2006-07-11 13:53,91.04
TCL,2006-07-11 13:53,93.92
MSL,2006-07-11 13:53,91.04
DHN,2006-07-11 13:53,91.94
MGM,2006-07-11 13:53,91.94
HSV,2006-07-11 13:53,91.04
BHM,2006-07-11 13:53,91.04
OZR,2006-07-11 13:55,93.20
AUO,2006-07-11 13:55,91.40
MOB,2006-07-11 13:56,89.96
MDQ,2006-07-11 14:00,95.00
3A1,2006-07-11 14:00,87.80
ALX,2006-07-11 14:00,91.40
AUO,2006-07-11 14:15,91.40
ALX,2006-07-11 14:20,91.40
MDQ,2006-07-11 14:20,95.00
3A1,2006-07-11 14:20,87.80
AUO,2006-07-11 14:35,91.40
ALX,2006-07-11 14:40,91.40
MDQ,2006-07-11 14:40,95.00
3A1,2006-07-11 14:40,87.80
DHN,2006-07-11 14:53,93.92
ANB,2006-07-11 14:53,93.02
MGM,2006-07-11 14:53,95.00
TCL,2006-07-11 14:53,93.92
HSV,2006-07-11 14:53,93.02
BHM,2006-07-11 14:53,91.94
MSL,2006-07-11 14:53,89.96
OZR,2006-07-11 14:55,95.00
AUO,2006-07-11 14:55,93.20
MOB,2006-07-11 14:56,91.04
3A1,2006-07-11 15:00,89.60
MDQ,2006-07-11 15:00,93.20
ALX,2006-07-11 15:00,91.40
ALX,2006-07-11 15:20,91.40
3A1,2006-07-11 15:20,89.60
MDQ,2006-07-11 15:20,95.00
AUO,2006-07-11 15:35,93.20
MDQ,2006-07-11 15:40,96.80
3A1,2006-07-11 15:40,89.60
ALX,2006-07-11 15:40,91.40
HSV,2006-07-11 15:53,93.02
MGM,2006-07-11 15:53,93.92
DHN,2006-07-11 15:53,93.92
BHM,2006-07-11 15:53,93.02
ANB,2006-07-11 15:53,91.94
TCL,2006-07-11 15:53,93.02
MSL,2006-07-11 15:53,91.94
OZR,2006-07-11 15:55,95.00
AUO,2006-07-11 15:55,91.40
MOB,2006-07-11 15:56,89.06
3A1,2006-07-11 16:00,89.60
MDQ,2006-07-11 16:00,95.00
ALX,2006-07-11 16:00,91.40
AUO,2006-07-11 16:15,93.20
MDQ,2006-07-11 16:20,96.80
AUO,2006-07-11 16:35,93.20
ALX,2006-07-11 16:40,91.40
3A1,2006-07-11 16:40,86.00
MDQ,2006-07-11 16:40,95.00
BHM,2006-07-11 16:53,91.94
TCL,2006-07-11 16:53,95.00
ANB,2006-07-11 16:53,89.96
MSL,2006-07-11 16:53,93.02
HSV,2006-07-11 16:53,91.94
MGM,2006-07-11 16:53,93.92
DHN,2006-07-11 16:53,93.92
AUO,2006-07-11 16:55,91.40
OZR,2006-07-11 16:55,96.80
MOB,2006-07-11 16:56,89.96
MDQ,2006-07-11 17:00,95.00
3A1,2006-07-11 17:00,86.00
ALX,2006-07-11 17:00,91.40
AUO,2006-07-11 17:15,91.40
3A1,2006-07-11 17:20,86.00
MDQ,2006-07-11 17:20,95.00
ALX,2006-07-11 17:20,91.40
AUO,2006-07-11 17:35,91.40
3A1,2006-07-11 17:40,87.80
ALX,2006-07-11 17:40,91.40
MDQ,2006-07-11 17:40,93.20
BHM,2006-07-11 17:53,91.04
TCL,2006-07-11 17:53,93.02
DHN,2006-07-11 17:53,91.94
HSV,2006-07-11 17:53,91.94
ANB,2006-07-11 17:53,89.96
MSL,2006-07-11 17:53,91.94
MGM,2006-07-11 17:53,91.94
AUO,2006-07-11 17:55,91.40
OZR,2006-07-11 17:55,93.20
MOB,2006-07-11 17:56,89.06
MDQ,2006-07-11 18:00,91.40
3A1,2006-07-11 18:00,86.00
ALX,2006-07-11 18:00,91.40
AUO,2006-07-11 18:15,91.40
MDQ,2006-07-11 18:20,93.20
3A1,2006-07-11 18:20,86.00
ALX,2006-07-11 18:20,91.40
AUO,2006-07-11 18:35,91.40
3A1,2006-07-11 18:40,86.00
HSV,2006-07-11 18:53,91.04
ANB,2006-07-11 18:53,89.06
BHM,2006-07-11 18:53,91.04
MGM,2006-07-11 18:53,89.96
TCL,2006-07-11 18:53,91.04
MSL,2006-07-11 18:53,91.04
DHN,2006-07-11 18:53,89.96
OZR,2006-07-11 18:55,87.80
AUO,2006-07-11 18:55,89.60
MOB,2006-07-11 18:56,86.00
ALX,2006-07-11 19:00,91.40
3A1,2006-07-11 19:00,86.00
MDQ,2006-07-11 19:00,91.40
AUO,2006-07-11 19:15,87.80
ALX,2006-07-11 19:20,89.60
MDQ,2006-07-11 19:20,91.40
3A1,2006-07-11 19:20,86.00
AUO,2006-07-11 19:35,86.00
3A1,2006-07-11 19:40,86.00
MDQ,2006-07-11 19:40,89.60
ALX,2006-07-11 19:40,87.80
BHM,2006-07-11 19:53,87.98
DHN,2006-07-11 19:53,86.00
ANB,2006-07-11 19:53,86.00
HSV,2006-07-11 19:53,87.98
MSL,2006-07-11 19:53,87.08
TCL,2006-07-11 19:53,87.08
MGM,2006-07-11 19:53,87.08
OZR,2006-07-11 19:55,84.20
AUO,2006-07-11 19:55,84.20
MOB,2006-07-11 19:56,82.94
MDQ,2006-07-11 20:00,89.60
ALX,2006-07-11 20:00,82.40
3A1,2006-07-11 20:00,78.80
AUO,2006-07-11 20:15,82.40
MDQ,2006-07-11 20:20,89.60
AUO,2006-07-11 20:35,80.60
ALX,2006-07-11 20:40,78.80
3A1,2006-07-11 20:40,75.20
MDQ,2006-07-11 20:40,87.80
TCL,2006-07-11 20:53,82.04
DHN,2006-07-11 20:53,82.94
ANB,2006-07-11 20:53,82.04
BHM,2006-07-11 20:53,84.92
HSV,2006-07-11 20:53,84.02
MGM,2006-07-11 20:53,82.04
MSL,2006-07-11 20:53,80.96
AUO,2006-07-11 20:55,80.60
OZR,2006-07-11 20:55,80.60
MOB,2006-07-11 20:56,80.96
3A1,2006-07-11 21:00,75.20
ALX,2006-07-11 21:00,77.00
MDQ,2006-07-11 21:00,87.80
AUO,2006-07-11 21:15,80.60
MDQ,2006-07-11 21:20,86.00
ALX,2006-07-11 21:20,77.00
3A1,2006-07-11 21:20,73.40
AUO,2006-07-11 21:35,78.80
MDQ,2006-07-11 21:40,86.00
ALX,2006-07-11 21:40,75.20
3A1,2006-07-11 21:40,73.40
TCL,2006-07-11 21:53,77.00
MSL,2006-07-11 21:53,82.94
HSV,2006-07-11 21:53,82.94
ANB,2006-07-11 21:53,80.06
MGM,2006-07-11 21:53,80.96
DHN,2006-07-11 21:53,82.04
BHM,2006-07-11 21:53,82.04
OZR,2006-07-11 21:55,80.60
AUO,2006-07-11 21:55,78.80
MOB,2006-07-11 21:56,80.06
MDQ,2006-07-11 22:00,84.20
ALX,2006-07-11 22:00,75.20
3A1,2006-07-11 22:00,73.40
AUO,2006-07-11 22:15,78.80
3A1,2006-07-11 22:20,73.40
MDQ,2006-07-11 22:20,82.40
ALX,2006-07-11 22:20,75.20
AUO,2006-07-11 22:35,75.20
3A1,2006-07-11 22:40,73.40
MDQ,2006-07-11 22:40,82.40
ALX,2006-07-11 22:40,71.60
MGM,2006-07-11 22:53,80.06
BHM,2006-07-11 22:53,78.98
MSL,2006-07-11 22:53,80.96
HSV,2006-07-11 22:53,80.06
DHN,2006-07-11 22:53,80.06
TCL,2006-07-11 22:53,75.02
ANB,2006-07-11 22:53,77.00
OZR,2006-07-11 22:55,78.80
AUO,2006-07-11 22:55,75.20
MOB,2006-07-11 22:56,80.06
ALX,2006-07-11 23:00,71.60
3A1,2006-07-11 23:00,71.60
MDQ,2006-07-11 23:00,82.40
ALX,2006-07-11 23:20,71.60
3A1,2006-07-11 23:20,73.40
MDQ,2006-07-11 23:20,82.40
AUO,2006-07-11 23:35,77.00
3A1,2006-07-11 23:40,73.40
ALX,2006-07-11 23:40,71.60
ANB,2006-07-11 23:53,77.00
BHM,2006-07-11 23:53,78.98
TCL,2006-07-11 23:53,75.02
MSL,2006-07-11 23:53,75.92
MGM,2006-07-11 23:53,80.96
DHN,2006-07-11 23:53,80.06
HSV,2006-07-11 23:53,78.98
AUO,2006-07-11 23:55,77.00
OZR,2006-07-11 23:55,77.00
MOB,2006-07-11 23:56,78.08
ALX,2006-07-12 00:00,71.60
MDQ,2006-07-12 00:00,80.60
3A1,2006-07-12 00:00,73.40
AUO,2006-07-12 00:15,77.00
ALX,2006-07-12 00:20,71.60
MDQ,2006-07-12 00:20,80.60
3A1,2006-07-12 00:20,73.40
AUO,2006-07-12 00:35,77.00
MDQ,2006-07-12 00:40,77.00
3A1,2006-07-12 00:40,69.80
ALX,2006-07-12 00:40,71.60
DHN,2006-07-12 00:53,78.98
ANB,2006-07-12 00:53,73.94
HSV,2006-07-12 00:53,77.00
TCL,2006-07-12 00:53,73.94
MSL,2006-07-12 00:53,75.02
BHM,2006-07-12 00:53,75.02
MGM,2006-07-12 00:53,78.98
AUO,2006-07-12 00:55,75.20
OZR,2006-07-12 00:55,77.00
MOB,2006-07-12 00:56,78.08
3A1,2006-07-12 01:00,69.80
ALX,2006-07-12 01:00,71.60
MDQ,2006-07-12 01:00,78.80
AUO,2006-07-12 01:15,75.20
MDQ,2006-07-12 01:20,78.80
ALX,2006-07-12 01:20,71.60
3A1,2006-07-12 01:20,69.80
AUO,2006-07-12 01:35,75.20
ALX,2006-07-12 01:40,71.60
3A1,2006-07-12 01:40,69.80
MSL,2006-07-12 01:53,75.02
MGM,2006-07-12 01:53,78.08
BHM,2006-07-12 01:53,75.02
HSV,2006-07-12 01:53,73.94
ANB,2006-07-12 01:53,71.96
DHN,2006-07-12 01:53,77.00
TCL,2006-07-12 01:53,75.02
AUO,2006-07-12 01:55,73.40
MOB,2006-07-12 01:56,78.08
ALX,2006-07-12 02:00,71.60
MDQ,2006-07-12 02:00,78.80
3A1,2006-07-12 02:00,71.60
AUO,2006-07-12 02:15,73.40
ALX,2006-07-12 02:20,71.60
MDQ,2006-07-12 02:20,78.80
3A1,2006-07-12 02:20,73.40
AUO,2006-07-12 02:35,73.40
MDQ,2006-07-12 02:40,77.00
3A1,2006-07-12 02:40,73.40
ALX,2006-07-12 02:40,71.60
HSV,2006-07-12 02:53,73.94
BHM,2006-07-12 02:53,75.02
MGM,2006-07-12 02:53,77.00
TCL,2006-07-12 02:53,75.02
DHN,2006-07-12 02:53,77.00
ANB,2006-07-12 02:53,73.04
